post_shortcode,commenter_username,comment_text,comment_likes 
DH8oOZEMz6w,lilboxboy1,Is there a New smash bros title coming?,1
DH8oOZEMz6w,cultcompound,"Nintendo Try-Not-To Self-Sabotage Speedrun (Challenge level: Impossible)

Step 1: Shut down fan-made games that actually generate hype
Step 2: Charge $70 for decade-old ports with no upgrades
Step 3: Cancel tournaments that keep your games alive
Step 4: Use the legal team more than the development team
Step 5: Charge for online multiplayer while still using 2006 internet tech

Run ends when fans still buy everything anyway

Finished with a WR of 3 minutes and 52 lawsuits :smiling_face_with_heart-eyes:",0
DH8oOZEMz6w,zaref_ayman,EAT SH1T AND CH0KE,0
DH8oOZEMz6w,mmmburgermmm,,0
DH8oOZEMz6w,luke_brou,"the chat feature should be free especially if that’s the only real new gimmick added and there’s a dedicated button for it, maybe i understand charging for video chat or streaming friends screens but the chat feature at the very least should be free for as long as the system is supported",0
DH8oOZEMz6w,panslingingwizard,Cries in Canadian dollars,0
DH8oOZEMz6w,firmanadfriana,:crying_face::crying_face:,0
DH8oOZEMz6w,user63689321,"Just ordered an emulator. Happy Easter, Nintendo!",0
DH8oOZEMz6w,owenslittleworld,,0
DH8oOZEMz6w,owenslittleworld,Bro did they change there mascot into Wario now :loudly_crying_face: with these greedy prices :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,__miedo_al_cambio__,90/80 is simply an insult to the consumer's intelligence,0
DH8oOZEMz6w,strider.tiff,"@nintendoamerica Change your game prices, because quarterly projections aren't gonna be looking too good for you guys",0
DH8oOZEMz6w,av.neesh9736,Rog ally still wins,0
DH8oOZEMz6w,itz_jerry_wasted,"I mean……
It’s much more better than I thought it would be",1
DH8oOZEMz6w,leosunday4,:litter_in_bin_sign:,0
DH8oOZEMz6w,aaronlamarcox,"So a massive price hike on the games, no Bluetooth, no web browsing, not able to load media apps.....not interested",0
DH8oOZEMz6w,jesusfongjr16,Time to sell my old one:face_with_steam_from_nose:,0
DH8oOZEMz6w,katsuruwu,90$ for physical games and 449 $ for a console that is like ps4 with an lcd screen in 2025. You are crazy if u think we are gonna buy this I hope this flops more than Wii u,0
DH8oOZEMz6w,matthias_mueller_85,90 Euro for physical games.... wtf are you smoking Nintendo?! This is insanity!,0
DH8oOZEMz6w,parkeralan23,new animal crossing game whennnn????,0
DH8oOZEMz6w,xbadboy305x,80$ and 90$ games it’s diabolically insane :skull: specially for games that will never be on sale!! Nintendo is the most money hungry company I’ve ever seen!!! :face_with_steam_from_nose:,2
DH8oOZEMz6w,reyfoxhound,Just wait and don't buy on release day because in the next 18 months they gonna release NS2 oled version.,0
DH8oOZEMz6w,genghiscon1017,Y'all trippin,0
DH8oOZEMz6w,mabrazzo,"This was an horror movie. 20 minutes where they present discord while the game f*cking lag! 90$ for games, almost 500$ and physical games that have to be downloaded as digital. Plus, i think Friends code Will still be there. I really HOPE others wont copy you, and hope ppl wont buy blindly. This and ps5 pro presentation are showing a black future for the game industry. In the end, pc will become the most reasonable solution. That or the game pass, and im talking as ps5 owner",0
DH8oOZEMz6w,jessica.hermansen,"No cozy games, bad marketing",0
DH8oOZEMz6w,ramseyzeus,$499 is crazy money,0
DH8oOZEMz6w,dj.vcsdk_vl,thank you nintendo:raising_hands:,0
DH8oOZEMz6w,photolisteners,Very well done Nintendo. Great specs for such a compact system :folded_hands_light_skin_tone:,0
DH8oOZEMz6w,bakhtiaraf,Dasar kepiting kikir,2
DH8oOZEMz6w,2476mel,Same same but different and still same :clapping_hands::fire:,0
DH8oOZEMz6w,claire_a_love,$90 for a physical game is criminal. I can't keep defending ya’ll,0
DH8oOZEMz6w,bardia_baanned,I AM NOT PAYING 90€ FOR A GAME,0
DH8oOZEMz6w,udinswage,Just like back in 2020 fiture. Naahh:thumbs_down:,0
DH8oOZEMz6w,ericwatchanimes2002,Keep all my money,0
DH8oOZEMz6w,fatalopagus,@wthraquel I have decided what I want for my birthday,0
DH8oOZEMz6w,sirlink360,"It’s crazy to go from such an unbelievable high to a really REALLY demoralizing no. 

Heck. We were so close to “perfect” now this console is gonna have to fight the uphill battle.",2
DH8oOZEMz6w,alexandrealmeidaaa,"You could open a Nintendo store in São Paulo, Brazil @nintendoamerica @nintendo_brasil",0
DH8oOZEMz6w,bigrock117,We really need to boycott these. Over priced games and console. The only thing cool is the 120 fps. That’s not worth the 450 they are asking for. Man I hope people do boycott these. Nintendo needs to stop being greedy.,0
DH8oOZEMz6w,phantomblade666,I want starfox in 4k...,0
DH8oOZEMz6w,milly3rock,MARIO BASEBALL!?,0
DH8oOZEMz6w,yunuse1718,Special games are overpriced,0
DH8oOZEMz6w,xw3irdx,PHYSICAL GAMES AREN’T ACTUAL PHYSICAL COPIES!!!,0
DH8oOZEMz6w,silver1389,90$ nooooooo:loudly_crying_face::crying_face:,0
DH8oOZEMz6w,akke_hea,,0
DH8oOZEMz6w,diegito_belaunde,$80-$90 for a base game is criminal. Y’all are actually insane,0
DH8oOZEMz6w,lilmanmonkeyboy,Wow thank you Nintendo for doing the exact opposite of what people need you to do :beaming_face_with_smiling_eyes:,0
DH8oOZEMz6w,rossalharbi,I see another 3ds situation happening with that price.,0
DH8oOZEMz6w,jnclr04,Piece of shit company,0
DH8oOZEMz6w,deaddirty,I want one,0
DH8oOZEMz6w,lukes.toy.photography,Games cost waaaay too much,0
DH8oOZEMz6w,meinanalogvibes,Mau:crying_face:,0
DH8oOZEMz6w,_hanni_c,Yeah screw your new pricing.,0
DH8oOZEMz6w,thatryguy5,"I was excited, until I heard the games are going to be $80+…",0
DH8oOZEMz6w,tumariachii,,0
DH8oOZEMz6w,vaikxss,Boycott,2
DH8oOZEMz6w,rodney_philmore,OKAY NINTENDO! DOING THEIR BIG ONE!,0
DH8oOZEMz6w,creostayhumble4,:middle_finger:,0
DH8oOZEMz6w,thatryguy5,"To all the dum dums blaming Trump, the price is increased in Europe as well. :face_with_rolling_eyes:",2
DH8oOZEMz6w,c_oz42,Not happening. Not paying $80-$90 for a game.,0
DH8oOZEMz6w,quinta_64,"Was excited,  but really $90 bucks!!!",0
DH8oOZEMz6w,matt.gonzalez42,"This console looks cool, I just can't justify the price.",0
DH8oOZEMz6w,armnvrnd,"I WAS INTERESTED, BUT NOT AGAIN WITH THE GAME PRICES :expressionless_face:",0
DH8oOZEMz6w,ibrah.kamil,"hate to be that guy but, we got Nintendo switch 2 before gta6 dawg:fearful_face:",0
DH8oOZEMz6w,squirrleybabies,$450 $90 games is a joke,0
DH8oOZEMz6w,vergil2294,"80 dollar Isn't it just stealing? As a matter of fact, why don't you stop being greedy and truly care about gamers? Or are we just slaves, buying your games and devices?",0
DH8oOZEMz6w,munoure_01,WOWW IM SO EXCITED,0
DH8oOZEMz6w,dededea_m,:fire:,0
DH8oOZEMz6w,christian_j5614,"if yall are complaining that games now cost $80 instead of $60 after decades of it being $60, maybe dont buy a $450 gaming system",0
DH8oOZEMz6w,thats_me_brandon1,Yessir:fire::fire::fire::fire::fire:,0
DH8oOZEMz6w,nikki_and_webby_puppydollover,90 is insane also switch 2 addition being bonus dlc I get it with Kirby but with Zelda no I am not paying more to find korok seeds when YouTube can tell me for free,0
DH8oOZEMz6w,sw.lyra_,"The worst part is that we gonna have in 2025 graphics that were good 1 generation back and they selling it like is something never seen a game at 60/120 fps (on most games) in a 4 “good” resolution, they selling it for 90 bucks btw",0
DH8oOZEMz6w,franciskkoo3,I was excited to buy the switch 2 but my steam backlog looking mighty fine :rolling_on_the_floor_laughing:,0
DH8oOZEMz6w,gamernation185,We're getting Switch 2 before GTA 6,0
DH8oOZEMz6w,reaganbaldwinn,$90 games is sinister. what?,0
DH8oOZEMz6w,_fule_3,Btw Nintendo. Love the console. But charging 90$ for a physical copy of a Mario kart game?!!!! Some PlayStation 5 games are more affordable than that!!!!!,0
DH8oOZEMz6w,legandararte,So no other colors?,0
DH8oOZEMz6w,landon_username_,This soured my excitement for pokemon legends za...,0
DH8oOZEMz6w,oli.bou9,I'll wait for oled,0
DH8oOZEMz6w,darrenxbrady,"Nintendo, literally every comment I’m seeing is about the pricing being too high. As a diehard fan, specifically of Mario, Donkey Kong and Kirby, I agree with these comments. It’s really discouraging to feel like something we want isn’t affordable and I don’t think it’s going to sell the way you want if the majority of people feel this way. Why charge for the Nintendo switch 2 tour game? This should be included with the console. Same with the add-ons to existing switch games, why should we have to pay extra when we already own the games? Pairing all of this with the price of the online subscription and various accessories, I don’t think I know anyone who can actually afford this.",0
DH8oOZEMz6w,landon_username_,Dislike button pressed,0
DH8oOZEMz6w,jason_colletti,120fps,0
DH8oOZEMz6w,ragbv2322,"THEY REALLY TRNA PLAY US FOR A FOOL, AINT PAYING 90 FOR A STANDARD GAME IMA NEED DELUX OR SUM, STEAM DECK HERE WE COME!!!!!!!!!!",0
DH8oOZEMz6w,krizzlemyshizzle,WHERE IS MARIO ODYSSEY 2,0
DH8oOZEMz6w,just_julian_s,They will only listen by not buying !,0
DH8oOZEMz6w,trusty.mc.coolguy,thank you nintendo. i can’t wait to not afford video games anymore.,0
DH8oOZEMz6w,martinez7851x,Like just ignore that it's the same price as a ps5 who know maybe more expensive with 25% tariffs I bought my ps5 in hawaii with 4% tax 470 ima wait the switch 2 might tank after launch let's just hope tariffs are lifted unless a fate extra edition comes out them ima buy it cuz fate is Fate,0
DH8oOZEMz6w,hirpin_o,What a scam,0
DH8oOZEMz6w,captain._pedro,80€ for a game is straight up bullshii,0
DH8oOZEMz6w,daboijaz,I'm switching to pc,0
DH8oOZEMz6w,julionfanservista,"Helll nahhhhhh, I haven’t touch mine in a year:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",0
DH8oOZEMz6w,d1a4r1us,I was so excited for the new switch until I saw that the price for a game like Mario kart could be priced for $80 digital and $90 physical. This is not really budget friendly especially considering that the new console itself costs way more than the first one,0
DH8oOZEMz6w,phill_sheinworker456,:fire:,0
DH8oOZEMz6w,hamad_alsraye3,"After seen this rockstar games won’t stop your games or device, will rise game for sure more than you think it could be 500 or 1000 us congratulations we’re live economic inflation .",0
DH8oOZEMz6w,alfonapplepie,my wallet is NOT ready :loudly_crying_face:,18
DH8oOZEMz6w,_generationswhy,lol this is worst that the Wii U launch look like the 3ds launch completely insane,0
DH8oOZEMz6w,strawberry_rhubarb1,$80 for a game card which has no data I'm disappointed in you Nintendo say goodbye to your fanbase,0
DH8oOZEMz6w,mitchell_zemetra,Greedtendo,0
DH8oOZEMz6w,maurice_s1006,It was clear that Nintendo couldn't release a banger without destroying it by themself. Furukawa come back to reality.,0
DH8oOZEMz6w,votsisalexandros,460 for the console and 70-90 dollars for each game wtf :grimacing_face::grimacing_face::grimacing_face:,0
DH8oOZEMz6w,cinnamoncrowart,"The price for the switch is good, but the game prices are horrible. Nobody can afford more than one game a month at this rate and I doubt people get that much disposable income to use on games nowadays anyways. Keep the prices down.",0
DH8oOZEMz6w,magicianhackers_vm,بازی ها مهمه که نیتندو بازی هاش چرت و پرته,0
DH8oOZEMz6w,_shaebanks,JUST TAKE MY MONEY DAMN,0
DH8oOZEMz6w,holofable,"""We finally made a console that runs over 30 fps"" ""Time to charge our games $90""",2
DH8oOZEMz6w,holofable,"I love how this console came out, but I think Nintendo needs to learn the hard way that it's just not ok to price games this high, I hope lots of people simply don't buy the games and wait for Nintendo to see that they need to lower it. Y'all shot up to 70 bucks cause everyone else was doing it and now you wanna pull this random shit of $90 bucks for a single game.",0
DH8oOZEMz6w,ctrlaltjuul,your greed sickens me,0
DH8oOZEMz6w,undisputederabaybay,,3
DH8oOZEMz6w,plantbasepapi_,@razer better make a pro controller for the switch 2,0
DH8oOZEMz6w,alexis_dope42,"90$ on a game? I hope your wifes will divorce you and take half of the money, you deserve it:face_with_tears_of_joy:",0
DH8oOZEMz6w,plantbasepapi_,@razer better make a pro controller for the switch 2,0
DH8oOZEMz6w,zorasoul,you guys are buggggggggin,0
DH8oOZEMz6w,jesse_m_haro,:fire::fire::fire:,0
DH8oOZEMz6w,_m1.th,90$ for each game?!,0
DH8oOZEMz6w,fikri.widyanto,@irhhamn_ gas teu siih,0
DH8oOZEMz6w,dg_8.6,90$!?!?!?!no thanks...,0
DH8oOZEMz6w,anpx_fe,80 for a game!!! no way !!!,0
DH8oOZEMz6w,squidatk_,Full web browser? Ethernet port? Full keyboard and mouse support?,0
DH8oOZEMz6w,lil_quentus,Your pricing is INEXCUSABLE. I'm done with you Nintendo.,0
DH8oOZEMz6w,anditsnamewas,Did the USA's massive tariffs cause this price gouge? :crying_face:,0
DH8oOZEMz6w,moonxbluws,Will there be the option to play capcom and sega games on the nintendo 2 console ?,0
DH8oOZEMz6w,gucci_scumbag4l,"RDR2 cost ~$400 million to make from the ground up and sold for $60.

Meanwhile Nintendo develops Mario Kart using reused assets for less than $50 million and wants to sell it for $90.

How can anyone possibly justify these atrocious prices from Nintendo?",0
DH8oOZEMz6w,mhipley777,"Disappointed. A weak line up of games at launch, and way overpriced games. A no for me.",0
DH8oOZEMz6w,pabbate87,Scalpers are going to have a field day with this one.,0
DH8oOZEMz6w,ismaigm,WiiU 2 :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,ismaigm,We should boycott this garbage :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:,0
DH8oOZEMz6w,martyhaan,We NEED a new Star Fox game Nintendo!,0
DH8oOZEMz6w,goodkidmadvillain,$450-$500 for the console is insane,0
DH8oOZEMz6w,jaydenirish2k12,,4
DH8oOZEMz6w,pedroelhombre7,You ALL are paying $90/$80 STOP LYING :eggplant:)(,0
DH8oOZEMz6w,metametallic,$500 with $80-90 games....ain't no way bruh,0
DH8oOZEMz6w,inwoo944057,Pls hollow knight silk song!!!!!!!,0
DH8oOZEMz6w,dursetron,"can't wait to pirate and upload copies of all your games online, you lazy fks can't even keep up with the industry and wanna charge $80-$90 for games, your not the company you were in the 80s nobody respects you that much anymore",1
DH8oOZEMz6w,hook0076,"As a lifelong Nintendo fan, I’m really sad that I probably won’t be buying this one. $80/$90 per game is just too much. PLUS there’s going to be DLC. PLUS there’s a subscription to Nintendo Online. Just not worth it.",0
DH8oOZEMz6w,dsimonec,JUNE 5?! MY WALLET :loudly_crying_face:,0
DH8oOZEMz6w,crw_3b,I miss back then when companies actually cared and wasn't so money hungry,0
DH8oOZEMz6w,amrousss,"You guys stink, worst gaming platform charging for worse products at lower fps. Disgrace to the gaming community",0
DH8oOZEMz6w,younesluta,@doinggreatclothingco,0
DH8oOZEMz6w,devo_loverboy,Its not a new way to play. Its a new way to PAY,0
DH8oOZEMz6w,stanleylshort,Why are so many people defending a billion dollar company who are literally robbing us :loudly_crying_face::face_with_tears_of_joy:,0
DH8oOZEMz6w,pnwmotion,"Thanks for pushing me to buy a steam deck, good luck with your corporate greed",0
DH8oOZEMz6w,bigsmakie,Boycott,0
